sequence_name,precision,weight_rcp,step,input,float_avg,fixed_avg,abs_error
step0to100,8,8,3,0,0.000000000,0.000000000,0.000000000
step0to100,8,8,4,0,0.000000000,0.000000000,0.000000000
step0to100,8,8,5,0,0.000000000,0.000000000,0.000000000
step0to100,8,8,6,0,0.000000000,0.000000000,0.000000000
step0to100,8,8,7,0,0.000000000,0.000000000,0.000000000
step0to100,8,8,8,0,0.000000000,0.000000000,0.000000000
step0to100,8,8,9,0,0.000000000,0.000000000,0.000000000
step0to100,8,8,10,0,0.000000000,0.000000000,0.000000000
step0to100,8,8,11,0,0.000000000,0.000000000,0.000000000
step0to100,8,8,12,0,0.000000000,0.000000000,0.000000000
step0to100,8,8,13,0,0.000000000,0.000000000,0.000000000
step0to100,8,8,14,0,0.000000000,0.000000000,0.000000000
step0to100,8,8,15,0,0.000000000,0.000000000,0.000000000
step0to100,8,8,16,0,0.000000000,0.000000000,0.000000000
step0to100,8,8,17,0,0.000000000,0.000000000,0.000000000
step0to100,8,8,18,0,0.000000000,0.000000000,0.000000000
step0to100,8,8,19,0,0.000000000,0.000000000,0.000000000
step0to100,8,8,20,0,0.000000000,0.000000000,0.000000000
step0to100,8,8,21,0,0.000000000,0.000000000,0.000000000
step0to100,8,8,22,0,0.000000000,0.000000000,0.000000000
step0to100,8,8,23,0,0.000000000,0.000000000,0.000000000
step0to100,8,8,24,0,0.000000000,0.000000000,0.000000000
step0to100,8,8,25,0,0.000000000,0.000000000,0.000000000
step0to100,8,8,26,0,0.000000000,0.000000000,0.000000000
step0to100,8,8,27,0,0.000000000,0.000000000,0.000000000
step0to100,8,8,28,0,0.000000000,0.000000000,0.000000000
step0to100,8,8,29,0,0.000000000,0.000000000,0.000000000
step0to100,8,8,30,0,0.000000000,0.000000000,0.000000000
step0to100,8,8,31,0,0.000000000,0.000000000,0.000000000
step0to100,8,8,32,0,0.000000000,0.000000000,0.000000000
step0to100,8,8,33,0,0.000000000,0.000000000,0.000000000
step0to100,8,8,34,0,0.000000000,0.000000000,0.000000000
step0to100,8,8,35,0,0.000000000,0.000000000,0.000000000
step0to100,8,8,36,0,0.000000000,0.000000000,0.000000000
step0to100,8,8,37,0,0.000000000,0.000000000,0.000000000
step0to100,8,8,38,0,0.000000000,0.000000000,0.000000000
step0to100,8,8,39,0,0.000000000,0.000000000,0.000000000
step0to100,8,8,40,0,0.000000000,0.000000000,0.000000000
step0to100,8,8,41,0,0.000000000,0.000000000,0.000000000
step0to100,8,8,42,0,0.000000000,0.000000000,0.000000000
step0to100,8,8,43,0,0.000000000,0.000000000,0.000000000
step0to100,8,8,44,0,0.000000000,0.000000000,0.000000000
step0to100,8,8,45,0,0.000000000,0.000000000,0.000000000
step0to100,8,8,46,0,0.000000000,0.000000000,0.000000000
step0to100,8,8,47,0,0.000000000,0.000000000,0.000000000
step0to100,8,8,48,0,0.000000000,0.000000000,0.000000000
step0to100,8,8,49,0,0.000000000,0.000000000,0.000000000
step0to100,8,8,50,100,12.500000000,12.500000000,0.000000000
step0to100,8,8,51,100,23.437500000,23.437500000,0.000000000
step0to100,8,8,52,100,33.007812500,33.007812500,0.000000000
step0to100,8,8,53,100,41.381835938,41.382812500,0.000976562
step0to100,8,8,54,100,48.709106445,48.710937500,0.001831055
step0to100,8,8,55,100,55.120468140,55.125000000,0.004531860
step0to100,8,8,56,100,60.730409622,60.734375000,0.003965378
step0to100,8,8,57,100,65.639108419,65.644531250,0.005422831
step0to100,8,8,58,100,69.934219867,69.941406250,0.007186383
step0to100,8,8,59,100,73.692442384,73.699218750,0.006776366
step0to100,8,8,60,100,76.980887086,76.988281250,0.007394164
step0to100,8,8,61,100,79.858276200,79.867187500,0.008911300
step0to100,8,8,62,100,82.375991675,82.386718750,0.010727075
step0to100,8,8,63,100,84.578992716,84.589843750,0.010851034
step0to100,8,8,64,100,86.506618626,86.519531250,0.012912624
step0to100,8,8,65,100,88.193291298,88.207031250,0.013739952
step0to100,8,8,66,100,89.669129886,89.683593750,0.014463864
step0to100,8,8,67,100,90.960488650,90.976562500,0.016073850
step0to100,8,8,68,100,92.090427569,92.105468750,0.015041181
step0to100,8,8,69,100,93.079124123,93.093750000,0.014625877
step0to100,8,8,70,100,93.944233607,93.957031250,0.012797643
step0to100,8,8,71,100,94.701204406,94.714843750,0.013639344
step0to100,8,8,72,100,95.363553856,95.378906250,0.015352394
step0to100,8,8,73,100,95.943109624,95.957031250,0.013921626
step0to100,8,8,74,100,96.450220921,96.464843750,0.014622829
step0to100,8,8,75,100,96.893943306,96.910156250,0.016212944
step0to100,8,8,76,100,97.282200392,97.296875000,0.014674608
step0to100,8,8,77,100,97.621925343,97.636718750,0.014793407
step0to100,8,8,78,100,97.919184675,97.933593750,0.014409075
step0to100,8,8,79,100,98.179286591,98.195312500,0.016025909
step0to100,8,8,80,100,98.406875767,98.421875000,0.014999233
step0to100,8,8,81,100,98.606016296,98.621093750,0.015077454
step0to100,8,8,82,100,98.780264259,98.796875000,0.016610741
step0to100,8,8,83,100,98.932731227,98.949218750,0.016487523
step0to100,8,8,84,100,99.066139823,99.082031250,0.015891427
step0to100,8,8,85,100,99.182872346,99.199218750,0.016346404
step0to100,8,8,86,100,99.285013302,99.300781250,0.015767948
step0to100,8,8,87,100,99.374386640,99.390625000,0.016238360
step0to100,8,8,88,100,99.452588310,99.468750000,0.016161690
step0to100,8,8,89,100,99.521014771,99.535156250,0.014141479
step0to100,8,8,90,100,99.580887925,99.593750000,0.012862075
step0to100,8,8,91,100,99.633276934,99.644531250,0.011254316
step0to100,8,8,92,100,99.679117317,99.691406250,0.012288933
step0to100,8,8,93,100,99.719227653,99.730468750,0.011241097
step0to100,8,8,94,100,99.754324196,99.765625000,0.011300804
step0to100,8,8,95,100,99.785033671,99.796875000,0.011841329
step0to100,8,8,96,100,99.811904463,99.824218750,0.012314287
step0to100,8,8,97,100,99.835416405,99.847656250,0.012239845
step0to100,8,8,98,100,99.855989354,99.867187500,0.011198146
step0to100,8,8,99,100,99.873990685,99.886718750,0.012728065
step0to100,8,16,0,0,0.000000000,0.000000000,0.000000000
step0to100,8,16,1,0,0.000000000,0.000000000,0.000000000
step0to100,8,16,2,0,0.000000000,0.000000000,0.000000000
step0to100,8,16,3,0,0.000000000,0.000000000,0.000000000
step0to100,8,16,4,0,0.000000000,0.000000000,0.000000000
step0to100,8,16,5,0,0.000000000,0.000000000,0.000000000
step0to100,8,16,6,0,0.000000000,0.000000000,0.000000000
step0to100,8,16,7,0,0.000000000,0.000000000,0.000000000
step0to100,8,16,8,0,0.000000000,0.000000000,0.000000000
step0to100,8,16,9,0,0.000000000,0.000000000,0.000000000
step0to100,8,16,10,0,0.000000000,0.000000000,0.000000000
step0to100,8,16,11,0,0.000000000,0.000000000,0.000000000
step0to100,8,16,12,0,0.000000000,0.000000000,0.000000000
step0to100,8,16,13,0,0.000000000,0.000000000,0.000000000
step0to100,8,16,14,0,0.000000000,0.000000000,0.000000000
step0to100,8,16,15,0,0.000000000,0.000000000,0.000000000
step0to100,8,16,16,0,0.000000000,0.000000000,0.000000000
step0to100,8,16,17,0,0.000000000,0.000000000,0.000000000
step0to100,8,16,18,0,0.000000000,0.000000000,0.000000000
step0to100,8,16,19,0,0.000000000,0.000000000,0.000000000
step0to100,8,16,20,0,0.000000000,0.000000000,0.000000000
step0to100,8,16,21,0,0.000000000,0.000000000,0.000000000
step0to100,8,16,22,0,0.000000000,0.000000000,0.000000000
step0to100,8,16,23,0,0.000000000,0.000000000,0.000000000
step0to100,8,16,24,0,0.000000000,0.000000000,0.000000000
step0to100,8,16,25,0,0.000000000,0.000000000,0.000000000
step0to100,8,16,26,0,0.000000000,0.000000000,0.000000000
step0to100,8,16,27,0,0.000000000,0.000000000,0.000000000
step0to100,8,16,28,0,0.000000000,0.000000000,0.000000000
step0to100,8,16,29,0,0.000000000,0.000000000,0.000000000
step0to100,8,16,30,0,0.000000000,0.000000000,0.000000000
step0to100,8,16,31,0,0.000000000,0.000000000,0.000000000
step0to100,8,16,32,0,0.000000000,0.000000000,0.000000000
step0to100,8,16,33,0,0.000000000,0.000000000,0.000000000
step0to100,8,16,34,0,0.000000000,0.000000000,0.000000000
step0to100,8,16,35,0,0.000000000,0.000000000,0.000000000
step0to100,8,16,36,0,0.000000000,0.000000000,0.000000000
step0to100,8,16,37,0,0.000000000,0.000000000,0.000000000
step0to100,8,16,38,0,0.000000000,0.000000000,0.000000000
step0to100,8,16,39,0,0.000000000,0.000000000,0.000000000
step0to100,8,16,40,0,0.000000000,0.000000000,0.000000000
step0to100,8,16,41,0,0.000000000,0.000000000,0.000000000
step0to100,8,16,42,0,0.000000000,0.000000000,0.000000000
step0to100,8,16,43,0,0.000000000,0.000000000,0.000000000
step0to100,8,16,44,0,0.000000000,0.000000000,0.000000000
step0to100,8,16,45,0,0.000000000,0.000000000,0.000000000
step0to100,8,16,46,0,0.000000000,0.000000000,0.000000000
step0to100,8,16,47,0,0.000000000,0.000000000,0.000000000
step0to100,8,16,48,0,0.000000000,0.000000000,0.000000000
step0to100,8,16,49,0,0.000000000,0.000000000,0.000000000
step0to100,8,16,50,100,6.250000000,6.250000000,0.000000000
step0to100,8,16,51,100,12.109375000,12.109375000,0.000000000
step0to100,8,16,52,100,17.602539062,17.605468750,0.002929688
step0to100,8,16,53,100,22.752380371,22.757812500,0.005432129
step0to100,8,16,54,100,27.580356598,27.585937500,0.005580902
step0to100,8,16,55,100,32.106584311,32.113281250,0.006696939
step0to100,8,16,56,100,36.349922791,36.359375000,0.009452209
step0to100,8,16,57,100,40.328052617,40.339843750,0.011791133
step0to100,8,16,58,100,44.057549328,44.070312500,0.012763172
step0to100,8,16,59,100,47.553952495,47.566406250,0.012453755
step0to100,8,16,60,100,50.831830464,50.843750000,0.011919536
step0to100,8,16,61,100,53.904841060,53.917968750,0.013127690
step0to100,8,16,62,100,56.785788494,56.800781250,0.014992756
step0to100,8,16,63,100,59.486676713,59.503906250,0.017229537
step0to100,8,16,64,100,62.018759418,62.035156250,0.016396832
step0to100,8,16,65,100,64.392586955,64.410156250,0.017569295
step0to100,8,16,66,100,66.618050270,66.636718750,0.018668480
step0to100,8,16,67,100,68.704422128,68.722656250,0.018234122
step0to100,8,16,68,100,70.660395745,70.679687500,0.019291755
step0to100,8,16,69,100,72.494121011,72.515625000,0.021503989
step0to100,8,16,70,100,74.213238448,74.234375000,0.021136552
step0to100,8,16,71,100,75.824911045,75.847656250,0.022745205
step0to100,8,16,72,100,77.335854105,77.359375000,0.023520895
step0to100,8,16,73,100,78.752363223,78.777343750,0.024980527
step0to100,8,16,74,100,80.080340522,80.105468750,0.025128228
step0to100,8,16,75,100,81.325319239,81.351562500,0.026243261
step0to100,8,16,76,100,82.492486787,82.519531250,0.027044463
step0to100,8,16,77,100,83.586706362,83.613281250,0.026574888
step0to100,8,16,78,100,84.612537215,84.640625000,0.028087785
step0to100,8,16,79,100,85.574253639,85.601562500,0.027308861
step0to100,8,16,80,100,86.475862786,86.503906250,0.028043464
step0to100,8,16,81,100,87.321121362,87.347656250,0.026534888
step0to100,8,16,82,100,88.113551277,88.140625000,0.027073723
step0to100,8,16,83,100,88.856454322,88.882812500,0.026358178
step0to100,8,16,84,100,89.552925927,89.578125000,0.025199073
step0to100,8,16,85,100,90.205868057,90.230468750,0.024600693
step0to100,8,16,86,100,90.818001303,90.843750000,0.025748697
step0to100,8,16,87,100,91.391876222,91.417968750,0.026092528
step0to100,8,16,88,100,91.929883958,91.957031250,0.027147292
step0to100,8,16,89,100,92.434266211,92.460937500,0.026671289
step0to100,8,16,90,100,92.907124572,92.933593750,0.026469178
step0to100,8,16,91,100,93.350429287,93.378906250,0.028476963
step0to100,8,16,92,100,93.766027456,93.792968750,0.026941294
step0to100,8,16,93,100,94.155650740,94.183593750,0.027943010
step0to100,8,16,94,100,94.520922569,94.550781250,0.029858681
step0to100,8,16,95,100,94.863364908,94.894531250,0.031166342
step0to100,8,16,96,100,95.184404602,95.214843750,0.030439148
step0to100,8,16,97,100,95.485379314,95.515625000,0.030245686
step0to100,8,16,98,100,95.767543107,95.796875000,0.029331893
step0to100,8,16,99,100,96.032071663,96.062500000,0.030428337
step0to100,10,8,0,0,0.000000000,0.000000000,0.000000000
step0to100,10,8,1,0,0.000000000,0.000000000,0.000000000
step0to100,10,8,2,0,0.000000000,0.000000000,0.000000000
step0to100,10,8,3,0,0.000000000,0.000000000,0.000000000
step0to100,10,8,4,0,0.000000000,0.000000000,0.000000000
step0to100,10,8,5,0,0.000000000,0.000000000,0.000000000
step0to100,10,8,6,0,0.000000000,0.000000000,0.000000000
step0to100,10,8,7,0,0.000000000,0.000000000,0.000000000
step0to100,10,8,8,0,0.000000000,0.000000000,0.000000000
step0to100,10,8,9,0,0.000000000,0.000000000,0.000000000
step0to100,10,8,10,0,0.000000000,0.000000000,0.000000000
step0to100,10,8,11,0,0.000000000,0.000000000,0.000000000
step0to100,10,8,12,0,0.000000000,0.000000000,0.000000000
step0to100,10,8,13,0,0.000000000,0.000000000,0.000000000
step0to100,10,8,14,0,0.000000000,0.000000000,0.000000000
step0to100,10,8,15,0,0.000000000,0.000000000,0.000000000
step0to100,10,8,16,0,0.000000000,0.000000000,0.000000000
step0to100,10,8,17,0,0.000000000,0.000000000,0.000000000
step0to100,10,8,18,0,0.000000000,0.000000000,0.000000000
step0to100,10,8,19,0,0.000000000,0.000000000,0.000000000
step0to100,10,8,20,0,0.000000000,0.000000000,0.000000000
step0to100,10,8,21,0,0.000000000,0.000000000,0.000000000
step0to100,10,8,22,0,0.000000000,0.000000000,0.000000000
step0to100,10,8,23,0,0.000000000,0.000000000,0.000000000
step0to100,10,8,24,0,0.000000000,0.000000000,0.000000000
step0to100,10,8,25,0,0.000000000,0.000000000,0.000000000
step0to100,10,8,26,0,0.000000000,0.000000000,0.000000000
step0to100,10,8,27,0,0.000000000,0.000000000,0.000000000
step0to100,10,8,28,0,0.000000000,0.000000000,0.000000000
step0to100,10,8,29,0,0.000000000,0.000000000,0.000000000
step0to100,10,8,30,0,0.000000000,0.000000000,0.000000000
step0to100,10,8,31,0,0.000000000,0.000000000,0.000000000
step0to100,10,8,32,0,0.000000000,0.000000000,0.000000000
step0to100,10,8,33,0,0.000000000,0.000000000,0.000000000
step0to100,10,8,34,0,0.000000000,0.000000000,0.000000000
step0to100,10,8,35,0,0.000000000,0.000000000,0.000000000
step0to100,10,8,36,0,0.000000000,0.000000000,0.000000000
step0to100,10,8,37,0,0.000000000,0.000000000,0.000000000
step0to100,10,8,38,0,0.000000000,0.000000000,0.000000000
step0to100,10,8,39,0,0.000000000,0.000000000,0.000000000
step0to100,10,8,40,0,0.000000000,0.000000000,0.000000000
step0to100,10,8,41,0,0.000000000,0.000000000,0.000000000
step0to100,10,8,42,0,0.000000000,0.000000000,0.000000000
step0to100,10,8,43,0,0.000000000,0.000000000,0.000000000
step0to100,10,8,44,0,0.000000000,0.000000000,0.000000000
step0to100,10,8,45,0,0.000000000,0.000000000,0.000000000
step0to100,10,8,46,0,0.000000000,0.000000000,0.000000000
step0to100,10,8,47,0,0.000000000,0.000000000,0.000000000
step0to100,10,8,48,0,0.000000000,0.000000000,0.000000000
step0to100,10,8,49,0,0.000000000,0.000000000,0.000000000
step0to100,10,8,50,100,12.500000000,12.500000000,0.000000000
step0to100,10,8,51,100,23.437500000,23.437500000,0.000000000
step0to100,10,8,52,100,33.007812500,33.007812500,0.000000000
step0to100,10,8,53,100,41.381835938,41.381835938,0.000000000
step0to100,10,8,54,100,48.709106445,48.709960938,0.000854492
step0to100,10,8,55,100,55.120468140,55.122070312,0.001602173
step0to100,10,8,56,100,60.730409622,60.732421875,0.002012253
step0to100,10,8,57,100,65.639108419,65.641601562,0.002493143
step0to100,10,8,58,100,69.934219867,69.936523438,0.002303571
step0to100,10,8,59,100,73.692442384,73.695312500,0.002870116
step0to100,10,8,60,100,76.980887086,76.983398438,0.002511352
step0to100,10,8,61,100,79.858276200,79.861328125,0.003051925
step0to100,10,8,62,100,82.375991675,82.378906250,0.002914575
step0to100,10,8,63,100,84.578992716,84.582031250,0.003038534
step0to100,10,8,64,100,86.506618626,86.509765625,0.003146999
step0to100,10,8,65,100,88.193291298,88.196289062,0.002997765
step0to100,10,8,66,100,89.669129886,89.671875000,0.002745114
step0to100,10,8,67,100,90.960488650,90.962890625,0.002401975
step0to100,10,8,68,100,92.090427569,92.092773438,0.002345869
step0to100,10,8,69,100,93.079124123,93.082031250,0.002907127
step0to100,10,8,70,100,93.944233607,93.947265625,0.003032018
step0to100,10,8,71,100,94.701204406,94.704101562,0.002897156
step0to100,10,8,72,100,95.363553856,95.366210938,0.002657082
step0to100,10,8,73,100,95.943109624,95.946289062,0.003179439
step0to100,10,8,74,100,96.450220921,96.453125000,0.002904079
step0to100,10,8,75,100,96.893943306,96.896484375,0.002541069
step0to100,10,8,76,100,97.282200392,97.285156250,0.002955858
step0to100,10,8,77,100,97.621925343,97.625000000,0.003074657
step0to100,10,8,78,100,97.919184675,97.921875000,0.002690325
step0to100,10,8,79,100,98.179286591,98.181640625,0.002354034
step0to100,10,8,80,100,98.406875767,98.409179688,0.002303920
step0to100,10,8,81,100,98.606016296,98.608398438,0.002382141
step0to100,10,8,82,100,98.780264259,98.783203125,0.002938866
step0to100,10,8,83,100,98.932731227,98.935546875,0.002815648
step0to100,10,8,84,100,99.066139823,99.069335938,0.003196114
step0to100,10,8,85,100,99.182872346,99.186523438,0.003651092
step0to100,10,8,86,100,99.285013302,99.289062500,0.004049198
step0to100,10,8,87,100,99.374386640,99.377929688,0.003543048
step0to100,10,8,88,100,99.452588310,99.456054688,0.003466378
step0to100,10,8,89,100,99.521014771,99.524414062,0.003399292
step0to100,10,8,90,100,99.580887925,99.583984375,0.003096450
step0to100,10,8,91,100,99.633276934,99.636718750,0.003441816
step0to100,10,8,92,100,99.679117317,99.682617188,0.003499870
step0to100,10,8,93,100,99.719227653,99.722656250,0.003428597
step0to100,10,8,94,100,99.754324196,99.757812500,0.003488304
step0to100,10,8,95,100,99.785033671,99.788085938,0.003052266
step0to100,10,8,96,100,99.811904463,99.815429688,0.003525225
step0to100,10,8,97,100,99.835416405,99.838867188,0.003450783
step0to100,10,8,98,100,99.855989354,99.859375000,0.003385646
step0to100,10,8,99,100,99.873990685,99.876953125,0.002962440
step0to100,10,16,0,0,0.000000000,0.000000000,0.000000000
step0to100,10,16,1,0,0.000000000,0.000000000,0.000000000
step0to100,10,16,2,0,0.000000000,0.000000000,0.000000000
step0to100,10,16,3,0,0.000000000,0.000000000,0.000000000
step0to100,10,16,4,0,0.000000000,0.000000000,0.000000000
step0to100,10,16,5,0,0.000000000,0.000000000,0.000000000
step0to100,10,16,6,0,0.000000000,0.000000000,0.000000000
step0to100,10,16,7,0,0.000000000,0.000000000,0.000000000
step0to100,10,16,8,0,0.000000000,0.000000000,0.000000000
step0to100,10,16,9,0,0.000000000,0.000000000,0.000000000
step0to100,10,16,10,0,0.000000000,0.000000000,0.000000000
step0to100,10,16,11,0,0.000000000,0.000000000,0.000000000
step0to100,10,16,12,0,0.000000000,0.000000000,0.000000000
step0to100,10,16,13,0,0.000000000,0.000000000,0.000000000
step0to100,10,16,14,0,0.000000000,0.000000000,0.000000000
step0to100,10,16,15,0,0.000000000,0.000000000,0.000000000
step0to100,10,16,16,0,0.000000000,0.000000000,0.000000000
step0to100,10,16,17,0,0.000000000,0.000000000,0.000000000
step0to100,10,16,18,0,0.000000000,0.000000000,0.000000000
